Loan_ID,Date_ID,Recipient_ID,LoanOfficer_ID,loan_amount,Upfront_charges,property_value
28043,1003154,1003154,554,236500,0,
28044,1003155,1003155,481,226500,260.48,218000
28045,1003156,1003156,189,156500,2000,308000
28046,1003157,1003157,3,186500,1833.25,198000
28047,1003158,1003158,483,476500,0,558000
28048,1003159,1003159,471,346500,4564.4,358000
28049,1003160,1003160,649,236500,0,298000
28050,1003161,1003161,155,126500,4209.08,168000
28051,1003162,1003162,396,726500,0,1108000
28052,1003163,1003163,828,706500,0,958000
28053,1003164,1003164,784,266500,4995,338000
28054,1003165,1003165,24,516500,1656,828000
28055,1003166,1003166,543,296500,3407.45,408000
28056,1003167,1003167,218,596500,0,
28057,1003168,1003168,643,256500,4740,328000
28058,1003169,1003169,261,246500,3652.23,338000
28059,1003170,1003170,409,226500,0,
28060,1003171,1003171,705,396500,307.74,388000
28061,1003172,1003172,683,96500,2735,168000
28062,1003173,1003173,680,446500,0,658000
28063,1003174,1003174,481,766500,0,1028000
28064,1003175,1003175,251,156500,356.39,168000
28065,1003176,1003176,606,236500,1549.25,268000
28066,1003177,1003177,790,256500,0,278000
28067,1003178,1003178,874,316500,4728.49,328000
28068,1003179,1003179,711,396500,424.49,388000
28069,1003180,1003180,34,266500,0,
28070,1003181,1003181,769,296500,285.66,318000
28071,1003182,1003182,625,296500,152.55,608000
28072,1003183,1003183,687,386500,4365,488000
28073,1003184,1003184,111,426500,4249,428000
28074,1003185,1003185,613,646500,0,
28075,1003186,1003186,641,566500,1006.56,668000
28076,1003187,1003187,156,256500,0,528000
28077,1003188,1003188,602,426500,0,438000
28078,1003189,1003189,674,146500,1294.3,148000
28079,1003190,1003190,693,506500,398.27,638000
28080,1003191,1003191,611,276500,5840,398000
28081,1003192,1003192,461,86500,2736.9,138000
28082,1003193,1003193,83,226500,954.53,708000
28083,1003194,1003194,707,146500,0,
28084,1003195,1003195,863,296500,342.9,298000
28085,1003196,1003196,852,206500,1250,368000
28086,1003197,1003197,655,476500,526.5,518000
28087,1003198,1003198,615,546500,224.74,578000
28088,1003199,1003199,642,256500,2089.75,358000
28089,1003200,1003200,427,196500,5404.38,228000
28090,1003201,1003201,647,506500,0,768000
28091,1003202,1003202,127,586500,0,648000
28092,1003203,1003203,754,456500,4009.38,638000
28093,1003204,1003204,768,276500,0,498000
28094,1003205,1003205,801,106500,2603.6,108000
28095,1003206,1003206,861,186500,0,238000
28096,1003207,1003207,872,206500,1150,378000
28097,1003208,1003208,718,486500,5443.5,658000
28098,1003209,1003209,449,196500,0,
28099,1003210,1003210,126,156500,3635,268000
28100,1003211,1003211,125,216500,0,
28101,1003212,1003212,857,286500,5480,568000
28102,1003213,1003213,887,266500,0,
28103,1003214,1003214,724,126500,4312.5,328000
28104,1003215,1003215,252,346500,3375,508000
28105,1003216,1003216,234,116500,1128.37,158000
28106,1003217,1003217,533,276500,0,
28107,1003218,1003218,806,156500,4365,178000
28108,1003219,1003219,751,306500,786.41,398000
28109,1003220,1003220,29,226500,1136.18,508000
28110,1003221,1003221,875,546500,2050.41,898000
28111,1003222,1003222,394,396500,0,668000
28112,1003223,1003223,564,486500,0,
28113,1003224,1003224,598,206500,0,
28114,1003225,1003225,178,156500,0,378000
28115,1003226,1003226,338,216500,0,
28116,1003227,1003227,427,556500,0,
28117,1003228,1003228,695,276500,5258.26,538000
28118,1003229,1003229,597,156500,1131.38,188000
28119,1003230,1003230,704,526500,0,768000
28120,1003231,1003231,550,666500,0,2308000
28121,1003232,1003232,511,366500,1150,468000
28122,1003233,1003233,621,356500,1250,978000
28123,1003234,1003234,899,486500,250,518000
28124,1003235,1003235,1,226500,0,238000
28125,1003236,1003236,697,236500,7445,318000
28126,1003237,1003237,746,266500,820,458000
28127,1003238,1003238,524,296500,4806.25,328000
28128,1003239,1003239,324,236500,1447,268000
28129,1003240,1003240,394,406500,0,478000
28130,1003241,1003241,185,186500,6211.25,288000
28131,1003242,1003242,683,586500,0,738000
28132,1003243,1003243,83,166500,4242.5,188000
28133,1003244,1003244,679,306500,1881,798000
28134,1003245,1003245,501,146500,3770,168000
28135,1003246,1003246,648,316500,3111,328000
28136,1003247,1003247,514,226500,0,
28137,1003248,1003248,102,736500,7598.75,1288000
28138,1003249,1003249,322,246500,5783.75,348000
28139,1003250,1003250,841,216500,1837.5,268000
28140,1003251,1003251,484,696500,0,
28141,1003252,1003252,741,156500,3866,178000
28142,1003253,1003253,136,106500,0,178000
28143,1003254,1003254,30,276500,6141.5,298000
28144,1003255,1003255,713,296500,6556.63,368000
28145,1003256,1003256,117,346500,495.8,968000
28146,1003257,1003257,43,296500,0,398000
28147,1003258,1003258,536,726500,2190.13,2058000
28148,1003259,1003259,660,176500,2355.63,248000
28149,1003260,1003260,746,126500,3585.84,138000
28150,1003261,1003261,20,526500,0,718000
28151,1003262,1003262,512,816500,20199.38,1338000
28152,1003263,1003263,259,366500,2604.79,468000
28153,1003264,1003264,400,206500,1313.47,228000
28154,1003265,1003265,106,166500,5336.5,338000
28155,1003266,1003266,230,516500,1050,658000
28156,1003267,1003267,426,486500,0,1448000
28157,1003268,1003268,867,276500,5693.77,658000
28158,1003269,1003269,382,436500,0,668000
28159,1003270,1003270,544,516500,5421.06,598000
28160,1003271,1003271,730,136500,4381.87,218000
28161,1003272,1003272,98,636500,0,
28162,1003273,1003273,515,106500,0,158000
28163,1003274,1003274,40,436500,250,468000
28164,1003275,1003275,482,346500,284.01,508000
28165,1003276,1003276,229,66500,2059.14,118000
28166,1003277,1003277,344,366500,0,378000
28167,1003278,1003278,881,456500,0,798000
28168,1003279,1003279,35,156500,4100,228000
28169,1003280,1003280,432,556500,11040,658000
28170,1003281,1003281,642,226500,4039.06,298000
28171,1003282,1003282,139,296500,394.26,1008000
28172,1003283,1003283,135,336500,825,378000
28173,1003284,1003284,898,406500,10269.36,858000
28174,1003285,1003285,33,446500,1276.66,468000
28175,1003286,1003286,391,486500,1826.31,498000
28176,1003287,1003287,721,386500,8681.25,668000
28177,1003288,1003288,487,126500,1050,128000
28178,1003289,1003289,286,576500,5534.09,658000
28179,1003290,1003290,799,186500,0,
28180,1003291,1003291,469,396500,0,398000
28181,1003292,1003292,399,216500,1630,238000
28182,1003293,1003293,164,256500,38.05,268000
28183,1003294,1003294,481,616500,9576.25,828000
28184,1003295,1003295,260,306500,1250,388000
28185,1003296,1003296,53,286500,2150,408000
28186,1003297,1003297,587,666500,4717.67,828000
28187,1003298,1003298,759,1046500,1051.46,1288000
28188,1003299,1003299,514,386500,0,658000
28189,1003300,1003300,602,756500,13492.5,1008000
28190,1003301,1003301,740,306500,0,
28191,1003302,1003302,510,486500,0,818000
28192,1003303,1003303,741,366500,6490.63,388000
28193,1003304,1003304,495,206500,0,218000
28194,1003305,1003305,309,266500,0,
28195,1003306,1003306,806,266500,658.64,348000
28196,1003307,1003307,512,356500,0,368000
28197,1003308,1003308,307,726500,11118.75,1008000
28198,1003309,1003309,159,156500,3937.36,228000
28199,1003310,1003310,309,186500,0,238000
28200,1003311,1003311,592,216500,4350,358000
28201,1003312,1003312,733,196500,5365.36,268000
28202,1003313,1003313,745,126500,0,148000
28203,1003314,1003314,738,436500,0,458000
28204,1003315,1003315,465,136500,2496,258000
28205,1003316,1003316,788,566500,12422.28,778000
28206,1003317,1003317,880,166500,6046.88,218000
28207,1003318,1003318,237,296500,0,438000
28208,1003319,1003319,859,196500,0,428000
28209,1003320,1003320,354,326500,5748.75,388000
28210,1003321,1003321,4,236500,0,318000
28211,1003322,1003322,431,76500,1806.25,188000
28212,1003323,1003323,261,666500,8174.58,718000
28213,1003324,1003324,156,436500,2889.69,588000
28214,1003325,1003325,316,66500,1627.38,68000
28215,1003326,1003326,579,86500,2785,148000
28216,1003327,1003327,136,346500,0,868000
28217,1003328,1003328,409,446500,810,568000
28218,1003329,1003329,835,516500,0,578000
28219,1003330,1003330,865,166500,0,158000
28220,1003331,1003331,393,206500,0,378000
28221,1003332,1003332,508,386500,7660,488000
28222,1003333,1003333,95,116500,2856.9,118000
28223,1003334,1003334,205,116500,0,
28224,1003335,1003335,121,606500,1404.18,638000
28225,1003336,1003336,431,646500,1882.74,928000
28226,1003337,1003337,441,186500,171.38,218000
28227,1003338,1003338,599,116500,0,
28228,1003339,1003339,364,326500,856.59,638000
28229,1003340,1003340,842,366500,232.2,668000
28230,1003341,1003341,453,66500,2632.5,98000
28231,1003342,1003342,819,176500,0,198000
28232,1003343,1003343,461,156500,4587.45,318000
28233,1003344,1003344,509,256500,4378.75,718000
28234,1003345,1003345,730,476500,0,558000
28235,1003346,1003346,203,326500,3700,488000
28236,1003347,1003347,441,316500,7146.88,378000
28237,1003348,1003348,789,386500,3200,568000
28238,1003349,1003349,841,356500,2460.5,508000
28239,1003350,1003350,797,186500,1617.5,248000
28240,1003351,1003351,865,276500,0,398000
28241,1003352,1003352,236,326500,0,718000
28242,1003353,1003353,255,536500,0,608000
28243,1003354,1003354,298,336500,3856.26,448000
28244,1003355,1003355,560,296500,2423,328000
28245,1003356,1003356,444,426500,2210.58,518000
28246,1003357,1003357,578,136500,0,148000
28247,1003358,1003358,153,306500,0,368000
28248,1003359,1003359,386,146500,1846.44,188000
28249,1003360,1003360,11,336500,935,678000
28250,1003361,1003361,301,266500,0,
28251,1003362,1003362,545,476500,0,798000
28252,1003363,1003363,94,386500,4889.75,488000
28253,1003364,1003364,231,386500,0,
28254,1003365,1003365,306,136500,1249.06,178000
28255,1003366,1003366,247,176500,0,248000
28256,1003367,1003367,632,726500,18492.5,1278000
28257,1003368,1003368,567,126500,2742.15,168000
28258,1003369,1003369,55,306500,4900,518000
28259,1003370,1003370,697,146500,0,
28260,1003371,1003371,155,206500,2198.25,238000
28261,1003372,1003372,628,506500,2474.16,608000
28262,1003373,1003373,353,316500,4748.76,368000
28263,1003374,1003374,437,216500,2404.69,228000
28264,1003375,1003375,417,216500,4545.86,318000
28265,1003376,1003376,498,276500,0,368000
28266,1003377,1003377,496,376500,3440,478000
28267,1003378,1003378,227,176500,3350,298000
28268,1003379,1003379,385,66500,0,78000
28269,1003380,1003380,870,476500,9562.5,598000
28270,1003381,1003381,87,386500,0,528000
28271,1003382,1003382,728,236500,4138.69,288000
28272,1003383,1003383,417,136500,166.92,138000
28273,1003384,1003384,198,266500,0,278000
28274,1003385,1003385,22,206500,2036.15,218000
28275,1003386,1003386,137,396500,5907.83,548000
28276,1003387,1003387,24,146500,0,178000
28277,1003388,1003388,705,386500,1837.27,448000
28278,1003389,1003389,228,366500,8592.5,628000
28279,1003390,1003390,517,106500,2678.6,188000
28280,1003391,1003391,797,146500,4284.38,358000
28281,1003392,1003392,228,256500,0,408000
28282,1003393,1003393,765,196500,3970.28,298000
28283,1003394,1003394,816,316500,4011.5,408000
28284,1003395,1003395,68,106500,0,
28285,1003396,1003396,441,436500,0,
28286,1003397,1003397,774,336500,0,768000
28287,1003398,1003398,406,376500,0,
28288,1003399,1003399,275,136500,3377.5,188000
28289,1003400,1003400,117,406500,1304.6,548000
28290,1003401,1003401,568,126500,3669.6,308000
28291,1003402,1003402,647,326500,4896.83,408000
28292,1003403,1003403,844,386500,5080,528000
28293,1003404,1003404,436,116500,2742.49,168000
28294,1003405,1003405,47,346500,880,588000
28295,1003406,1003406,381,156500,0,218000
28296,1003407,1003407,351,206500,2020,278000
28297,1003408,1003408,847,336500,1250,738000
28298,1003409,1003409,239,226500,2872,328000
28299,1003410,1003410,481,246500,6429.69,328000
28300,1003411,1003411,894,116500,0,138000
28301,1003412,1003412,263,486500,1059.51,1558000
28302,1003413,1003413,726,296500,1831.3,598000
28303,1003414,1003414,263,226500,0,
28304,1003415,1003415,239,136500,1729.75,208000
28305,1003416,1003416,870,176500,0,
28306,1003417,1003417,640,256500,4784.6,508000
28307,1003418,1003418,867,456500,0,
28308,1003419,1003419,268,406500,1690,568000
28309,1003420,1003420,128,456500,0,588000
28310,1003421,1003421,348,376500,600,858000
28311,1003422,1003422,372,686500,0,758000
28312,1003423,1003423,17,556500,3693.09,658000
28313,1003424,1003424,463,486500,0,708000
28314,1003425,1003425,599,226500,0,258000
28315,1003426,1003426,544,356500,7924.81,368000
28316,1003427,1003427,622,126500,0,128000
28317,1003428,1003428,814,186500,4313.55,218000
28318,1003429,1003429,744,446500,0,528000
28319,1003430,1003430,768,256500,536.38,438000
28320,1003431,1003431,139,596500,0,628000
28321,1003432,1003432,146,716500,1000,1018000
28322,1003433,1003433,638,256500,215,358000
28323,1003434,1003434,543,226500,0,238000
28324,1003435,1003435,510,516500,0,538000
28325,1003436,1003436,79,306500,84.92,558000
28326,1003437,1003437,760,496500,10900,828000
28327,1003438,1003438,518,126500,1566.63,128000
28328,1003439,1003439,766,336500,6127.55,508000
28329,1003440,1003440,633,186500,1860,288000
28330,1003441,1003441,172,56500,0,158000
28331,1003442,1003442,756,226500,0,258000
28332,1003443,1003443,249,126500,0,218000
28333,1003444,1003444,462,256500,2120.31,348000
28334,1003445,1003445,758,546500,0,
28335,1003446,1003446,590,306500,3502.58,728000
28336,1003447,1003447,676,426500,0,478000
28337,1003448,1003448,858,126500,0,158000
28338,1003449,1003449,337,126500,4596.88,228000
28339,1003450,1003450,675,256500,2831.31,278000
28340,1003451,1003451,726,596500,730.74,628000
28341,1003452,1003452,283,206500,0,218000
28342,1003453,1003453,240,276500,0,
28343,1003454,1003454,530,216500,4590,278000
28344,1003455,1003455,46,786500,0,1058000
28345,1003456,1003456,557,286500,7401.88,388000
28346,1003457,1003457,815,206500,0,
28347,1003458,1003458,634,456500,0,548000
28348,1003459,1003459,847,106500,3327,298000
28349,1003460,1003460,685,376500,192.78,368000
28350,1003461,1003461,499,466500,0,478000
28351,1003462,1003462,475,136500,3458.25,158000
28352,1003463,1003463,99,226500,6237.85,308000
28353,1003464,1003464,247,246500,1166.36,248000
28354,1003465,1003465,642,136500,0,178000
28355,1003466,1003466,228,306500,7500,548000
28356,1003467,1003467,357,586500,5830,588000
28357,1003468,1003468,592,386500,149.68,438000
28358,1003469,1003469,840,286500,864.13,428000
28359,1003470,1003470,817,286500,414.2,368000
28360,1003471,1003471,641,246500,7905,558000
28361,1003472,1003472,730,366500,0,638000
28362,1003473,1003473,675,116500,3678.75,318000
28363,1003474,1003474,770,626500,0,788000
28364,1003475,1003475,362,86500,0,98000
28365,1003476,1003476,738,246500,7865,248000
28366,1003477,1003477,789,256500,0,318000
28367,1003478,1003478,639,476500,0,808000
28368,1003479,1003479,266,266500,360.33,308000
28369,1003480,1003480,504,246500,619.3,268000
28370,1003481,1003481,706,726500,8141,1138000
28371,1003482,1003482,479,206500,6750,258000
28372,1003483,1003483,695,686500,0,1018000
28373,1003484,1003484,345,496500,1394.21,1088000
28374,1003485,1003485,726,186500,0,
28375,1003486,1003486,128,176500,250,188000
28376,1003487,1003487,845,386500,8110.52,608000
28377,1003488,1003488,272,406500,96.65,718000
28378,1003489,1003489,389,186500,6187.2,508000
28379,1003490,1003490,333,436500,0,488000
28380,1003491,1003491,536,296500,304.73,378000
28381,1003492,1003492,569,126500,3840,168000
28382,1003493,1003493,614,346500,3296.86,808000
28383,1003494,1003494,216,336500,4896.25,478000
28384,1003495,1003495,598,166500,5172.32,228000
28385,1003496,1003496,249,296500,5340.63,338000
28386,1003497,1003497,5,376500,6580,478000
28387,1003498,1003498,26,386500,2972.5,408000
28388,1003499,1003499,32,456500,571.25,708000
28389,1003500,1003500,222,206500,0,
28390,1003501,1003501,267,516500,2621.43,688000
28391,1003502,1003502,153,126500,0,138000
28392,1003503,1003503,166,306500,0,
28393,1003504,1003504,829,326500,2372.31,348000
28394,1003505,1003505,569,1156500,4922.31,1578000
28395,1003506,1003506,259,286500,0,298000
28396,1003507,1003507,431,96500,1395.34,98000
28397,1003508,1003508,368,556500,0,928000
28398,1003509,1003509,399,396500,0,708000
28399,1003510,1003510,749,436500,131.29,488000
28400,1003511,1003511,102,216500,0,998000
28401,1003512,1003512,853,266500,5267,528000
28402,1003513,1003513,426,516500,1898.08,618000
28403,1003514,1003514,350,216500,3350,388000
28404,1003515,1003515,81,146500,3425,208000
28405,1003516,1003516,411,126500,3159.05,238000
28406,1003517,1003517,184,306500,3947.19,628000
28407,1003518,1003518,6,256500,0,
28408,1003519,1003519,105,56500,0,68000
28409,1003520,1003520,586,366500,4300,458000
28410,1003521,1003521,787,336500,0,
